PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Ultimate tensile strength (MPa)
-0.8048251953333181,-1.2041565949818416,-1.2444593459297795,-0.6325519914776134,0.14786109608909226,1.5640686537643758,-0.3123410388242827,-0.7721209324411706,0.6561555182143893,-1.133988499125643,0.39372492547618554,-0.016941841858783276,-0.23123214501587142,0.015881312474955833,0.07403642760310687,0.3169902535971355,0.3487779128967834,557.0
-1.1063384425639244,-1.4983847899028675,-1.3071456434751805,-0.04549155812632935,0.10338299828110185,1.4619029224836084,-0.7846189375034365,0.28917591419842514,0.23394351814165404,-0.209455225158496,0.6206885525641823,1.372601419135459,-0.08153966126289575,-0.30937713668997024,0.2338293138688233,0.4531005525625629,-0.09200960295957225,641.0
-0.9637312987212241,-1.13264353136202,-1.0904417269341504,-0.36903558006576287,0.1347479791001046,1.7302041115713183,-0.6431789877373336,-0.5805952302753549,0.28672375467941474,-1.3466371589867743,1.043028832927686,0.14744189811839561,-0.049385712809800586,0.04139561648463835,0.17274246941956614,0.7111322628022227,0.11119433636502295,612.0
-0.6402768245895634,-1.9217979405972028,-2.1570358887907863,-1.1543362210261532,0.16931748401851046,1.5206180505872766,-0.8225416025472525,-0.26885352466617696,3.047624054153482,0.12349806942146332,-0.9581639718261099,1.5018262009963999,-0.06101886493251571,-0.45175025028724836,-0.16964020924064036,-0.00848203981021109,0.5877756718979852,538.0
-0.4976696807468633,-1.5560566820563555,-1.9403319722497567,-1.4778802429655868,0.2006824648375132,1.7889192396749864,-0.6811016527811496,-1.1386246691399566,3.100404290691243,-1.0136838644068151,-0.5358236914626062,0.27666667997933664,-0.028864916479420532,-0.10097749711263977,-0.23072705368989746,0.24954967042944884,0.7909796112225803,518.0
-0.775615176584979,-1.8571252377696574,-2.0362972280017853,-0.9104290339588965,0.15380706281608744,1.6560337844853497,-1.0392936469292078,-0.17294255212619458,2.788346304420735,-0.05324956882901354,-0.4558861798939393,1.646710767172908,0.06113438435767594,-0.4325587982022151,-0.0793541935983558,0.23937627747294613,0.3923649729882967,567.0
-0.6330080327422789,-1.49138397922881,-1.8195933114607554,-1.23397305589833,0.18517204363509018,1.9243349735730595,-0.8978536971631049,-1.0427136965999744,2.841126540958496,-1.1904315026572918,-0.03354589953043553,0.42155124615584455,0.09328833281077112,-0.08178604502760652,-0.14044103804761296,0.49740798771260597,0.5955689123128919,561.0
-0.9457865402577095,-1.7461769542643355,-1.8346723363116,-0.6119719969681939,0.1368804325350329,1.8030335830630724,-1.2980755854596884,-0.021032359143523305,2.357139970771146,-0.26475845150028166,0.19313837036535839,1.7993840505489318,0.22300375649622542,-0.39016911415179767,0.03803899090998272,0.5534129378245978,0.10384778910075519,635.0
-0.8031793964150091,-1.380435695723488,-1.6179684197705702,-0.9355160189076274,0.16824541335403564,2.071334772150782,-1.1566356356935854,-0.8908035036173032,2.4099202073089065,-1.40194038532856,0.6154786507288621,0.5742245295318683,0.2551577049493206,-0.03939636097718903,-0.023047853539274434,0.8114446480642576,0.3070517284253503,615.0
-1.1110639361636536,-1.7339896015364396,-1.7738569556637664,-0.3457268733880444,0.12772625076880426,1.9889310746093698,-1.577553987098648,0.07549143979975419,2.0797911567280263,-0.4236881910151539,0.7555087060582282,1.9313062683659377,0.4047650472638397,-0.3405107689654464,0.09915231904237007,0.7665124984119873,-0.04831511854085732,684.0
-0.9684567923209533,-1.368248342995592,-1.5571530391227366,-0.6692708953274779,0.159091231587807,2.25723226369708,-1.436114037332545,-0.7942797046740258,2.132571393265787,-1.5608701248434322,1.177848986421732,0.7061467473488744,0.43691899571693493,0.01026198420916219,0.03806547459311291,1.0245442086516472,0.15488882078373784,665.0
-0.7130712386445857,-2.091217531485661,-2.4817568382316777,-1.2933816235962323,0.1741621923045339,1.9972442615044566,-1.493435494906564,-0.521988050171912,4.663366478397781,-0.12255321547398565,-0.7507028417014001,2.0408425955686167,0.35928987491107994,-0.47740874577624726,-0.2397741064182714,0.2718630974082277,0.5762215825429585,561.0
-0.5704640948018855,-1.7254762729448139,-2.2650529216906476,-1.616925645535666,0.20552717312353663,2.2655454505921666,-1.351995545140461,-1.3917591946456918,4.716146714935542,-1.259735149302264,-0.3283625613378963,0.8156830745515539,0.39144382336417516,-0.12663599260163866,-0.3008609508675285,0.5298948076478875,0.7794255218675537,560.0
-0.8398137407479682,-2.0236594856849495,-2.3423718812422543,-1.0545996061666112,0.1575427467889364,2.1000207480873154,-1.6852103557302522,-0.4012616561762039,4.345170989269562,-0.28850463477898325,-0.2761972939232191,2.159982137311415,0.4530447756439685,-0.46914307926057097,-0.1467249035421708,0.5445803355819399,0.3996714365813518,605.0
-0.6972065969052681,-1.657918227144102,-2.1256679647012247,-1.3781436281060448,0.18890772760793914,2.3683219371750255,-1.5437704059641493,-1.2710328006499836,4.397951225807323,-1.4256865686072615,0.14614298644028467,0.9348226162943523,0.48519872409706377,-0.11837032608596239,-0.20781174799142796,0.8026120458215997,0.602875375905947,599.0
-1.01122449028437,-1.9270485129331447,-2.1487109640420785,-0.7399991673169047,0.13168196289898432,2.2460748511133235,-1.951106154641369,-0.2673596904800182,4.028352537480162,-0.5308552789128834,0.3450347973433522,2.35438304637458,0.5794528696262987,-0.46959405213213634,-0.014827978955997186,0.9307193134481818,0.1555178093009847,682.0
-0.8686173464416695,-1.5613072543922972,-1.9320070475010485,-1.063543189256338,0.16304694371798706,2.5143760402010336,-1.809666204875266,-1.1371308349537979,4.081132774017923,-1.6680372127411618,0.7673750777068559,1.1292235253575176,0.6116068180793939,-0.11882129895752776,-0.07591482340525432,1.1887510236878418,0.3587217486255798,677.0
-1.209095780821706,-1.854935761981143,-1.968448951583432,-0.37047935833912793,0.10172218724237984,2.3750171854086335,-2.129359868039994,-0.20536407100526544,3.6761048039621196,-0.737184649154181,0.9129214766245045,2.503698615104328,0.6727986868430339,-0.454521845161994,0.11025361846729508,1.1854193041309362,-0.02835304275006341,753.0
-1.0664886369790056,-1.4891945034402956,-1.7517450350424022,-0.6940233802785615,0.1330871680613826,2.6433183744963435,-1.9879199182738916,-1.0751352154790452,3.7288850404998803,-1.8743665829824592,1.3352617569880083,1.2785390940872656,0.7049526352961292,-0.10374909198738543,0.0491667740180379,1.443451014370596,0.17485089657453173,745.0
-0.8413868247031113,-0.5042969109526142,-0.7103814512815424,0.765797026886555,-0.00195292218644506,0.4265859710052414,-0.7201853597717801,-0.4480600818143261,-1.063185841559157,-0.10458873446136993,0.6700200435223971,-0.7210033055552507,0.52793503413224,0.18189588255793893,-0.37830391609617,0.0036573329975185254,0.09313721384850863,560.0
-0.4361206879187241,-0.8233364688944471,-0.8420367531191686,0.46825802612487943,-0.010642925524012243,0.096412798886375,-0.18343555491200852,-0.6988014598918205,-0.9987127686787916,-0.4892546004834336,0.8216081202030924,-0.667161866703105,0.3076676651837524,0.13343634702429605,-0.26544708473389855,0.2798311053841424,-0.2618149213505727,563.0
-0.8421180303462834,-0.5051040109019318,-0.7290614005773867,0.7518960119939556,-0.006333407478320367,0.3823181033073746,-0.8335191766308228,-0.41455832339859744,-0.9796098873056431,0.10278677506407838,0.656161684017129,-0.9369476125699664,0.3119373747805338,0.16576975438165287,-0.17294353979728103,0.12286620914842579,0.10886064121260487,578.0
-0.4368518935618962,-0.8241435688437646,-0.8607167024150129,0.45435701123228,-0.01502341081588755,0.05214493118850805,-0.29676937177105117,-0.6652997014760919,-0.9151368144252777,-0.2818790909579853,0.8077497606978243,-0.8831061737178206,0.0916700058320461,0.11731021884800999,-0.060086708435009656,0.3990399815350496,-0.24609149398647645,548.0
-0.7533957211828775,-0.48019220602511464,-0.8103512571178346,0.5320583196713313,0.022850079892962536,0.36700835257083,-0.9842784882322702,-0.32952028795502014,-0.8871284815977821,0.3589912812426658,0.5977827581286486,-1.1718945863710926,0.2210562508449184,0.223047354745339,-0.054570445293773556,0.10554361312584555,0.008995337184977956,566.0
-0.3481295843984903,-0.7992317639669475,-0.9420065589554607,0.2345193189096557,0.014160076555395355,0.03683518045196349,-0.44752868337249874,-0.5802616660325146,-0.8226554087174166,-0.025674584779397727,0.7493708348093439,-1.1180531475189468,0.0007888818964307681,0.17458781921169608,0.05828638606849787,0.38171738551246936,-0.3459567980141034,549.0
-0.7986705943192767,-0.4166797724820453,-0.7587211090259114,0.6550271956224919,0.00492791257714598,0.3039483760385867,-1.1986498071101708,-0.34013019601270095,-0.7687643039762802,0.7210254602850296,0.8077383126743485,-1.5051209462921649,0.016408502332102698,0.25398096381053265,0.3248540488215666,0.26283608245835,-0.12278302927500948,586.0
-0.3934044575348894,-0.7357193304238783,-0.8903764108635376,0.3574881948608163,-0.0037620907604212035,-0.026224796080279722,-0.6619000022503994,-0.5908715740901954,-0.7042912310959146,0.3363595942629662,0.9593263893550438,-1.451279507440019,-0.20385886661638497,0.20552142827688974,0.437710880183838,0.5390098548449738,-0.4777351644740908,572.0
-0.8559360399579776,-0.3935110701741467,-0.8862378745865788,0.7046252936341658,0.004751065750143928,0.2881736593357942,-1.613541650014025,-0.3966918048617383,-0.460097024417551,1.4819372971369982,1.0000820553410044,-2.2208387451882663,-0.4660295960334933,0.36508274348518926,0.9875637820381291,0.2740322903285157,-0.27088552129223786,593.0
-0.4506699031735904,-0.7125506281159797,-1.017893176424205,0.4070862928724902,-0.003938937587423255,-0.04199951278307229,-1.0767918451542535,-0.6474331829392327,-0.3956239515371855,1.0972714311149345,1.1516701320216998,-2.1669973063361203,-0.6862969649819809,0.31662320795154636,1.1004206134004006,0.5502060627151395,-0.6258376564913192,607.0
-0.9874564612988372,-0.0624403764012393,-0.7561977858330043,0.9672121603193202,-0.04498428874658744,0.05247778186924423,-2.444252771118407,-0.5635365182953557,0.29346180506971326,3.1779236535462347,1.563345526204611,-3.8050644820588517,-1.6314803226492105,0.5546243973560969,2.7245289119057445,0.5908537829862459,-0.9387905500693999,647.0
-0.58219032451445,-0.3814799343430722,-0.8878530876706305,0.6696731595576446,-0.053674292084154626,-0.2776953902496222,-1.9075029662586354,-0.81427789637285,0.3579348779500787,2.7932577875241713,1.7149336028853064,-3.751223043206706,-1.851747691597698,0.506164861822454,2.837385743268016,0.8670275553728698,-1.2937426852684812,673.0
-0.24352936138275216,-1.1318552018130936,-0.4862710492120666,0.14634151362589656,0.03402660994829863,-0.12183066399927849,0.14187856606793797,0.5949201435385487,-0.8509002434138836,0.7906414224833905,0.39395832684561694,0.45038990086387126,0.7733377781390579,-0.2113635002978837,-0.12039441739682502,0.4210112935248146,-0.2979444186518695,527.0
-0.3210034438143141,-1.025960148723635,-0.3493204937487583,0.17904706679379198,0.02366224544399717,-0.15959225693677062,0.23940150628097623,0.5785246874240805,-0.805602954877939,0.779113735641274,0.20916147421010603,0.5859044661531078,0.6519418850600459,-0.27633095739650265,0.04761374273314556,0.6025582378112633,-0.39308087888817844,542.0
-0.4974249764311121,-0.9911787140281613,-0.18518271903869377,0.6588164348087746,-0.043353452230920575,-0.23996852551488385,0.5056439211372953,0.2825153718065564,-0.6221151030261183,0.7596328904686672,0.0020475157930538723,0.7916632227737231,0.49227929596278475,-0.37451659358715345,0.2988697086461854,0.6222171370116606,-0.32764727089872236,527.0
-0.7510293983507188,-0.8530978120250523,0.06461769877154516,1.095060749121159,-0.10247513310398326,-0.22020123973198402,0.7045424170278519,0.06363449906811218,-0.5432709828163763,0.6139750089052507,-0.1283093164333551,1.110292682487058,0.23666422619942448,-0.4824141978539973,0.6570596897347537,0.7845251411381271,-0.4444421407814212,538.0
-1.0653086152641806,-0.676737035628538,0.41663438889911986,1.789040278037902,-0.1930705962252041,-0.24948123789041116,0.9710427917622914,-0.2387058071971998,-0.4065271115741062,0.4759160333503732,-0.323254533320289,1.5707851725120123,-0.018894460511016575,-0.634129663570977,1.1662046844048781,1.0494932397584533,-0.5973416584502435,545.0
-1.3860995717484155,-0.4025400132607932,0.9493991198939484,2.608917436277784,-0.30750115960628627,-0.38341188514140884,1.2885385935839049,-0.5259417416946489,-0.23521162003691937,0.34636817896094046,-0.6348032849569416,2.166680148799235,-0.28670322597524056,-0.8537888596998853,1.8403530165035256,1.565193795859947,-0.8523916024473238,551.0
-0.30535360690176344,-1.1679718518214517,-0.5801508939766427,0.2469101514804997,0.017622018705350753,-0.14651207852880951,0.18990450368777484,0.6532092638132535,-0.676926737053491,0.7356487342611243,0.04726965312039711,0.3244766848814626,0.5372351830659663,-0.12013269770039382,-0.29309059305881463,0.27069702031897863,-0.22432327938176672,529.0
-0.47266774846795073,-0.9917501734032655,-0.29226292066469656,0.563017267654299,-0.03127954863885149,-0.20102105051983166,0.28332096611483454,0.627562766980182,-0.6721245144683134,0.6070099466822814,0.007172346053419321,0.564259557868653,0.39464494906991404,-0.20559856699978835,-0.03936686574021214,0.6114087675079932,-0.41681281772121787,540.0
-0.676105228991311,-0.9227457179050932,-0.11244798102418056,0.9926239608206713,-0.08827545646323884,-0.2160756281680487,0.536527262967442,0.32569714609761957,-0.52975499794364,0.5612202850915585,-0.1997272968130773,0.861759471796789,0.19138404797374572,-0.3338471397035865,0.31801909623061997,0.6778836826909992,-0.4145248736141198,549.0
-0.9621135647225096,-0.7416653019264074,0.26778143537186744,1.672132348333393,-0.18558882480339728,-0.3166534121156868,0.8939333736389309,-0.040357641842826975,-0.3237323843654315,0.4581227464729714,-0.4453889283542508,1.2654036237150896,-0.05888348440609614,-0.4863306185893699,0.7855067140077012,0.8684904385598522,-0.531422471586677,564.0
-1.2910299448897165,-0.5793522502613192,0.602821462883572,2.4175269050088546,-0.2848884063561666,-0.3617929961907348,1.209556479171102,-0.39261351666153876,-0.12354879861640551,0.3110458085727787,-0.672907363797231,1.6642651721309352,-0.3394455474497708,-0.598598145684231,1.220337332268399,1.0025912110641841,-0.6551508250873502,560.0
-1.517179311367296,-0.4229392922369774,0.9308276842863533,2.9863652915359107,-0.36564560659052237,-0.40889662694966866,1.454886342329222,-0.6743569949839937,-0.02407278883009714,0.17562877496923254,-0.7574337365879343,2.0376731557322363,-0.5417772454025186,-0.7484476540182472,1.6462365628027695,1.2164184485726224,-0.7788925224870659,570.0
-0.39311344698022876,-1.047612223621997,-0.47983466786204215,0.6777520531425584,-0.04409546476041795,-0.16246583585151778,-0.023537553458611533,1.0346369053229612,-0.6741773165684023,0.36422346092329244,0.01724636769919219,0.2764745801990863,0.26213901590375627,0.03385363197501659,-0.5022005437151262,0.4837158257962868,-0.4913172254284494,547.0
-0.342026567795292,-1.0326266799831574,-0.48128545637225134,0.45214886162196577,-0.012742180399206028,-0.22801013088890237,0.02109886294256299,1.0444359725954273,-0.6344598187835726,0.5634157200841892,-0.16669858628886156,0.2915723444452411,0.38260796558318205,0.0062080513906171975,-0.4441426850232503,0.5615748962215567,-0.4903807394105344,514.0
-0.7898960146961813,-0.9380800267703832,-0.21267797899763802,1.26751517851164,-0.12068295911134812,-0.20427688222036602,0.45240732946216844,0.5178531556556737,-0.4041172498129164,0.3792669384083834,-0.3786117493385103,0.6730513160108754,-0.026289342850607893,-0.12921000742709415,-0.009952135495381927,0.5230254082346317,-0.4526720363902299,545.0
-1.055088631116285,-0.859394035642427,0.04079864493072085,1.7103352473453548,-0.17745762197796894,-0.1695210229015142,0.7636925302519195,0.06372618121977107,-0.3320745863853477,0.3415814693627534,-0.43954307821514693,1.088358662657976,-0.1956561883147619,-0.3392307523653406,0.5221598157599626,0.6277564912173685,-0.4297682754356211,540.0
-1.4174255161499338,-0.6326887036325384,0.4861878618630856,2.569713881448946,-0.2917186819007389,-0.2515624585081757,1.0838818573227023,-0.26996180125526936,-0.14512905202869703,0.1879933087296415,-0.6815137162260515,1.6065567015815392,-0.4663671540904906,-0.4967253711076014,1.0841625446274854,0.9572500948822644,-0.6372583756562096,533.0
-1.7347760408452342,-0.4092110283115144,0.8769419743248988,3.2844677824207205,-0.3899747396906405,-0.30238724169371484,1.3525770393155312,-0.5236843733544029,0.020795212860627892,-0.006222390267678554,-0.9161984885231494,2.037646643084131,-0.7779528714626724,-0.6127478817830677,1.5418070404691604,1.2177291273184434,-0.8639055893811625,555.0
-0.5644562159473947,-0.8786419996400345,-0.40117819490211293,1.0547136825945063,-0.09620825021922609,-0.1818633093887826,-0.1644284131790373,1.4199261032480697,-0.5524912645516379,0.0240197914201057,-0.22107478102569042,0.15305173595746266,-0.07223542761298851,0.29067205694482195,-0.8216479525968596,0.5521542184327013,-0.8324000737020981,555.0
-0.3596763917283289,-0.960212370727718,-0.5531053404417577,0.7219631062615294,-0.05131895697832965,-0.3940052688848033,-0.12175697401507243,1.5211926233962603,-0.37557251827741217,0.4280792534007161,-0.6476202965511424,-0.012375394856898255,0.18668171487680932,0.3212067204954304,-0.9680420182601808,0.5442297313472254,-0.693838395726923,535.0
-0.7234303038941328,-0.8305890169675025,-0.21111949610984715,1.5280971773324372,-0.15975001136579312,-0.48034297645020907,0.22668269807889557,1.1186968850362458,-0.17580975752316524,0.3082578303914782,-0.7489483236703344,0.2917254607073459,-0.005434840636967777,0.24068901354569638,-0.6383638563597396,0.6178252398694634,-0.7441592614697675,522.0
-1.1618658616397226,-0.5672429993137108,0.21836381041157976,2.64160753762035,-0.31152546741072334,-0.6526379932570606,0.431391060860253,1.109203884058565,0.1261915312868546,-0.011591922036100918,-1.1934520906647823,0.5854531582727995,-0.44871979660273714,0.2900354849587168,-0.4493075808503449,0.9813830269423995,-1.0487967050757625,570.0
-1.4271252280303814,-0.506605264791261,0.4044564615679902,3.158648460606172,-0.3690110105016402,-0.5719395733774232,0.6774670791449583,0.6829083240074566,0.20242437051812529,-0.07653221483684125,-1.204615903879524,0.980840498563622,-0.5838727203188214,0.14764186694141773,0.013218071687142289,0.9849102321175616,-1.0681758902079106,580.0
-1.5845658988648428,-0.25289034613488115,0.8335330259957393,3.705206879161625,-0.44593826192980385,-0.7885701441782198,0.9633829012560492,0.4962758582031226,0.4386901635954262,-0.012734295847036767,-1.6647926816270777,1.4530728916698543,-0.6698324338369166,-0.012236966011924436,0.5505472079629364,1.4274013848301748,-1.3345985728478258,591.0
-1.0993270871819105,-0.7236234120358176,-0.38326729437580787,2.8948613024415057,-0.3427584306737983,-0.6186370298504844,-0.33887529153501256,2.3355758568241134,0.24584300877137244,-0.6621057901711921,-1.2831402334803654,-0.5622959917645473,-0.8631859249947341,1.1583219399846771,-2.179745703626385,0.424886575210513,-1.20463836716244,594.0
-0.8954048767759863,-0.5999858740101147,-0.24032378677582672,2.7943465683086575,-0.33459132880461134,-0.8292745317680903,-0.3574198536911299,2.457958082045438,0.32460187714691807,-0.4710910163787112,-1.4085825969500267,-0.5482569835562939,-0.5690637228843358,1.1888384155163425,-2.168958879586444,0.5851326501383932,-1.435213418937671,583.0
-1.127779461195915,-0.5707800200598696,0.002768540316481466,3.1081099029861328,-0.3755443869790391,-0.9008095086588485,0.036957062141515847,1.9195525619962686,0.4177994565803987,-0.2994952474752008,-1.4120806271784498,-0.24637459146309487,-0.5004375265898278,0.9790212894413013,-1.7197895933601517,0.6466553662555873,-1.286864263091056,587.0
-1.5392977749957035,-0.36310932685983627,0.4348142078504288,4.227493201111732,-0.527690559298776,-1.0479682088259252,0.3364219093962398,1.6641919098910465,0.6787131474086255,-0.558995991529838,-1.6287858992227364,0.10527687486728846,-0.820537009698303,0.9421924386271567,-1.412802763967174,0.8825789007832653,-1.4770091763999202,604.0
-1.7509210867490461,-0.2540683852248625,0.6197625604389707,4.5900244240966135,-0.5733544726396643,-1.0383174286786194,0.5227831055097488,1.471042060592728,0.7942410412582117,-0.6287443948057624,-1.8730835568726285,0.40520359496704367,-1.0436268010966387,0.8469420808966536,-1.0728799971176792,1.0159284134998343,-1.566728834235367,622.0
-1.879399926244576,-0.1902681818533497,0.7892085054700104,4.9098010986623875,-0.6157919143214844,-1.0690836038478144,0.7064475875893065,1.2294432688386807,0.8790558519144578,-0.639527871538279,-1.9436809443404675,0.6315754970219314,-1.1092926121118099,0.750279512997767,-0.7971079852849445,1.0772223672922403,-1.5913957623870076,616.0
4.757263171117117,-0.599683746569304,0.34508373742892806,-1.1238541008840772,-0.2620607487438343,-2.9837862692072576,0.46167415224907693,0.4873569036624259,0.3345268068071994,-1.426876339232471,1.5451903899227974,-0.06643708726157843,0.8548644062723494,-0.18365319190030804,0.43742434126204505,-0.6030565101099586,-1.3379113631628095,697.0
4.918873706130595,-0.4561427988889006,0.36688009026406376,-0.9797789937842966,-0.3671807746437186,-3.7246257484289886,0.06542102643760092,1.131218855083495,0.6081302287630894,-2.066325616477565,1.702996704729015,-0.176499324745045,0.5287508518017152,-0.5504771745910995,1.0197158693524526,-1.1229088268042362,-0.4964444308272395,723.0
