PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Elongation (%)
-0.2938992936952515,-1.9083778020011848,-1.9718940723670044,0.01295977420616179,-0.23349026261321226,-3.2329185459779324,-1.4925369788904994,3.6698344377345755,2.0832001872173365,-1.761283180867026,0.5085714432271962,0.10912647145492743,0.15600084014291007,-0.2317048488535739,0.3841808275081283,0.8720667931846807,-0.4251403366455143,28.4
-0.5143860265884899,-2.2160197892487647,-1.9642191930230808,0.08722454977162683,0.31526620966746066,-3.1564588588315603,-1.7010047495429026,2.524397544011521,2.6694628423222313,-1.3108991476272418,1.7969722149173333,0.8918366263149956,-0.05163368221939052,-0.6586949647803219,0.36492205538588224,0.693822590879049,0.3840753520534845,25.4
-0.49517786628559657,-1.8171579695867934,-1.7391730231329465,0.04251567409510973,0.08498859514415699,-3.204122400510329,-1.7010221501431553,3.2498041684830934,2.2171680587789515,-2.0152039907043657,0.7923896092182706,-0.1340043176812845,0.6287768857698354,-0.4649236217416116,0.4242355945181763,1.1843992668656176,0.07205237312193338,26.6
-0.729761834121087,-2.1576362190627156,-1.7465048032508383,0.12362437811720291,0.6829477179741144,-3.0686195006316677,-1.8340105332345455,2.163347553438757,2.7089323946099917,-1.514738521532228,2.041085823090426,0.6406166323431675,0.39719750718429814,-0.8531975819027572,0.34526662616867826,0.9152177906284599,0.868431332316235,22.2
-0.7105536738181938,-1.7587743994007443,-1.5214586333607039,0.07891550244068582,0.4526701034508107,-3.116283042310436,-1.8340279338347982,2.888754177910329,2.256637611066712,-2.2190433646093517,1.0365032173913633,-0.38522431165311255,1.0776080751735237,-0.6594262388640469,0.4045801653009723,1.4057944666150286,0.556408353384684,24.0
-0.6277545260196458,-0.7734312342647035,-0.6185913381594677,0.1623775034030432,0.9627223517563932,0.1097656325242506,-0.6217323543926663,-0.3794348547221569,-0.9029386529744692,0.07834645392237172,-0.2745897458315271,-0.6546431762330408,1.100583980858431,-0.25816818456539414,0.32514225916263195,-0.2793889958603074,-0.475937001151252,26.0
-0.1524782410861789,-0.967863552206717,-0.7092342720459739,0.08892815575310907,0.5334240653638018,0.3320034635586967,-0.17435533310830176,-0.14227587804128144,-0.9056981901363628,-0.23420349985352196,-0.2039716272746041,-0.9498114793084098,1.0061239880541504,-0.32133588352703557,0.2969350602663061,0.15725123725631074,0.1944669927611998,31.2
-0.6284916567283705,-0.78053683738953,-0.6422353489046155,0.15751222287217326,0.9581173634285491,0.13394464824217958,-0.7556751091706663,-0.383528700793338,-0.7982759813684441,0.35654950229046206,-0.3803040217772472,-0.7346767092509549,0.9641407117121338,-0.15145913424662233,0.18691622331288082,-0.0819458255283318,-0.505924763009443,27.6
-0.15321537179490363,-0.9749691553315435,-0.7328782827911218,0.08406287522223917,0.5288190770359578,0.3561824792766257,-0.30829808788630175,-0.14636972411246263,-0.8010355185303375,0.043999548514568436,-0.3096859032203242,-1.029845012326324,0.869680718907853,-0.21462683320826376,0.15870902441655496,0.3546944075882864,0.16447923090300878,29.8
-0.5551989191980015,-0.7457732121909145,-0.7298306682247385,0.14555360380870191,0.7512320464467642,0.005008708363421183,-0.9063728974305293,-0.41146594634550604,-0.7262321264964826,0.6726573678898022,-0.5489562049726432,-0.7252734886787838,0.9174600049692831,-0.041210233704743804,0.10730199479549726,-0.057389979839608626,-0.4697922728516567,28.2
-0.07992263426453462,-0.9402055301329281,-0.8204736021112448,0.07210425615876782,0.3219337600541732,0.22724653939786735,-0.45899587614616466,-0.17430696966463063,-0.728991663658376,0.3601074141139087,-0.4783380864157202,-1.020441791754153,0.8230000121650025,-0.10437793266638523,0.07909479589917143,0.37925025327700956,0.20061172106079508,31.2
-0.6152051241422888,-0.6901741983526949,-0.6734938023494105,0.14966864559542897,0.846013989321581,0.10464785720147184,-1.1635871145041188,-0.406815034939074,-0.5089034777781438,1.146756325113766,-0.67168280231579,-0.87385628217158,0.9690190030134115,0.05991518823131943,-0.13643541085362548,0.20792209387950866,-0.26691351643874917,27.6
-0.13992883920882193,-0.8846065162947084,-0.7641367362359167,0.07621929794549488,0.41671570292898985,0.32688568823591796,-0.7162100932197543,-0.1696560582581986,-0.5116630149400372,0.834206371337872,-0.601064683758867,-1.1690245852469492,0.8745590102091307,-0.0032525107303219836,-0.16464260974995132,0.6445623269961269,0.4034904774737027,28.2
-0.6771628796917495,-0.6900038054025495,-0.7911990266156947,0.16346072386689053,0.9130471021330531,0.07798596562892686,-1.6398677644534179,-0.27191470799742534,-0.20703850172349902,2.13924122783509,-1.0193604972411068,-1.1330240517601164,0.9440833602185927,0.3707971251863855,-0.6919616369357174,0.4968618810513026,0.07088262711016344,28.6
-0.20188659475828263,-0.8844361233445631,-0.881841960502201,0.09001137621695644,0.4837488157404619,0.300223796663373,-1.1924907431690535,-0.034755731316549965,-0.20979803888539234,1.8266912740591965,-0.9487423786841838,-1.4281923548354856,0.8496233674143121,0.3076294262247441,-0.7201688358320434,0.9335021141679208,0.7412866210226153,28.6
-0.9056517828796958,-0.3752655788461967,-0.635212949092906,0.15917372615183084,1.0904458046984276,0.3373990690650005,-2.7090134894055478,0.025601982002859652,0.7016562372041442,4.348208909181096,-1.7725762338834854,-1.7112151809583809,0.8196585243898268,1.0729303437687583,-1.9703615788926068,1.3422698533000132,0.904227490676394,27.4
-0.4303754979462289,-0.5696978967882101,-0.7258558829794123,0.08572437850189674,0.6611475183058361,0.5596369000994466,-2.261636468121183,0.26276095868373506,0.6988967000422508,4.035658955405202,-1.7019581153265624,-2.00638348403375,0.7251985315855461,1.0097626448071169,-1.9985687777889325,1.7789100864166314,1.5746314845888458,24.2
0.10552637301499604,-1.2248514720292936,-0.409278290033817,0.06748949283337086,0.11249162703203594,0.17669099398298893,0.3271015139057619,-0.9358491900361248,-0.20863315484958272,0.6023895273297827,0.6814052788464544,0.4658477239325268,0.5246026729949907,-0.6316147554136798,0.4105351280378086,0.06233165710160121,0.4197839147388132,29.6
-0.015918819579745683,-1.1136700997359363,-0.25088920782729407,0.05880860429924581,0.10951106072052055,0.22958379687209243,0.37205503077634794,-0.903483760894419,-0.1907332654659717,0.5487047269384642,0.7912892011515482,0.5867616547767243,0.29057491584529205,-0.5963053263661814,0.352899145427854,0.18369366947468385,0.3288281326438162,27.6
-0.1919347987639634,-1.094400531201765,-0.05897794135444115,0.07998325002219332,0.5034956308466491,0.5498383326141254,0.5252251632424653,-0.534507051554939,-0.1973587381907801,0.4811424764584166,0.9879774532176824,0.7306816052645809,0.011192105437926238,-0.5722786066171975,0.13956808169883286,0.17640487188685022,0.19029288090517602,24.6
-0.4934432847158654,-0.9636853175062617,0.24733266545743549,0.09834413865686993,0.8820359002195828,0.7630153522357019,0.620376897810022,-0.3366059265983156,-0.1755109898921344,0.2688181314539931,1.2779280175766736,0.8127850839961605,-0.28169148729270255,-0.5471730022055833,-0.11384582787415881,0.2708347514794648,0.21851200961283782,25.2
-0.8625274417714488,-0.7947408607294612,0.6744206501899547,0.13095156242164985,1.4541194002259439,1.1312923592114243,0.7374188228091415,-0.04059209374155619,-0.13023190565039627,0.029408165467807133,1.7209831525907116,1.0180505268866369,-0.6428623678758969,-0.5687782622397638,-0.4317259065536625,0.39907151559006715,0.21417440101889954,24.4
-1.2690708222988172,-0.5151102440804571,1.2908243969846906,0.15749065246409039,2.077523680606136,1.6541767257171354,0.8557271084018759,0.2479546868522099,-0.02106122765301148,-0.24123552329229297,2.2957727417578426,1.3866288248129577,-1.1476712131115132,-0.6330244127201142,-0.746136993119394,0.6669558984976246,0.09966842612805768,26.2
0.06553573990495974,-1.2906477530028893,-0.523267566592947,0.07855982886380784,0.23028660420992544,0.19022492204134883,0.369728653401477,-0.8350560457091866,-0.17000322743115978,0.587924076621361,0.45846067345626484,0.4779157500234099,0.18984793385196794,-0.39279706850851126,0.5057812655997573,-0.07280890887320812,0.2998602762750972,32.6
-0.16095291324218486,-1.1111070479889444,-0.1990076299295196,0.08218204024086714,0.46864664008739887,0.4007767036652401,0.3927491203068678,-0.8594126343671402,-0.06304493649966617,0.4064583161986736,0.6836682803308434,0.5487628659139939,0.0034227814576763063,-0.41041937590128563,0.4492465791028127,0.15167963895142084,0.3288596864387597,31.2
-0.3864232018018973,-1.0495766133675724,0.030381759425104925,0.10247272018535676,0.8297084767180778,0.6409919434732494,0.5307323307991515,-0.524563931250742,-0.09679296773462748,0.29070219636187566,0.9722163359247331,0.7031868859104865,-0.305147604359444,-0.40269606556380677,0.15289109973865309,0.17555017123517846,0.23664878966080805,31.4
-0.7234281326638956,-0.8747561967292296,0.47029948324211585,0.12441334683086473,1.3660916956149853,1.0887666768943614,0.7132217012013754,-0.11770240508241313,-0.04859455690053459,0.09191934951852412,1.3415109468823005,0.9280754311729756,-0.7075969407129378,-0.39067314128446295,-0.15348395273791707,0.2510005602253324,0.152492127806671,28.2
-1.095445907859804,-0.728666400571364,0.8701566965234359,0.15964594621213635,1.9878150954224407,1.4973971340857302,0.870310184377295,0.272386436762574,0.0008522571828868536,-0.14008394245479905,1.6962499464079737,1.10974125759493,-1.0879210856398145,-0.3528053070681349,-0.4595021461686746,0.277476576613077,0.152808255879997,25.2
-1.3689973541174203,-0.5692299186499326,1.2561008454257665,0.1782961718155477,2.449958461619349,1.8479068679439,0.9854887701747298,0.5278159295463664,0.05125496372824824,-0.35669479461346376,2.0600602642610815,1.2356718337844985,-1.3565496678355122,-0.3937332092925575,-0.7365376094828557,0.3866844257478097,0.14786039471063325,29.2
-0.04134941621271056,-1.1854341155978854,-0.43187655139432607,0.10514607873412789,0.6409144137920941,0.30343116858901525,0.20447996545029098,-1.2013658359827288,0.14439881516825487,0.27932776415494837,0.2871047288579708,0.3129185551676507,-0.013310113147441585,-0.21000378447864992,0.8355439399651255,-0.0280159944169234,0.5178914674711876,29.4
-0.004971980207408966,-1.1632087308572103,-0.4359305839133779,0.08950932628069734,0.38635958327606024,0.24605964779695466,0.22831513447519472,-1.1598276098808258,0.0792444932941116,0.44312553779860103,0.3211954113231964,0.530283889411867,-0.0529372798400512,-0.24013132160138884,0.849311877269928,0.02790666898480182,0.34976112518259234,32.2
-0.4740257765182345,-1.1078484416199323,-0.09375641362825367,0.13352467558814646,1.123431863686966,0.6603164516793119,0.48612349334876304,-0.5905061861992631,0.050333435351754566,0.1850990361087046,0.6658459142859476,0.5824143722150686,-0.4837758088961961,-0.13895229602448322,0.40341575382926226,0.005979888269381728,0.3547963243204237,30.6
-0.7710671279241283,-1.0338989787447566,0.23044218737735223,0.1525924844428007,1.5042555970563916,0.9203901356795607,0.657344002632905,-0.19115493084833365,-0.05460217396975195,0.04616804696022946,1.123134236512786,0.7135678655466252,-0.6905826571497082,-0.2310056503004212,-0.06270352004771626,0.10698685159555107,0.31138400256454263,28.0
-1.198887294647272,-0.8167094732988059,0.7564647165203572,0.19051259411444704,2.194716753282755,1.4086663876427516,0.796077628735699,0.15544846492253314,0.03546218434381089,-0.2232082061221054,1.6121280389056079,0.9804018033832095,-1.1078604384256945,-0.2493699662518457,-0.37575122193912247,0.2536931847894829,0.3004805212508933,27.2
-1.5839173370044082,-0.5994861567424591,1.2166549560159738,0.21928491546271556,2.779233183786398,1.797548185259848,0.9118430051502774,0.4242187430413271,0.13641920602409624,-0.5083283758134177,1.9831271511479724,1.1700930147458006,-1.5319421686602719,-0.20914497500250112,-0.6331920988520907,0.35225703942119097,0.32234673369957595,26.6
-0.2484713074605966,-1.0499410785032457,-0.3657974156910895,0.132027286334154,0.9948315257389244,0.35964763467565086,0.0947120310803026,-1.4727584235748992,0.45827613005228224,0.00790312926496367,-0.033338139564004804,0.21142066354196504,-0.3265517268327949,0.13168224254754637,1.2307061144625446,-0.11259538012977555,0.7628572956462747,26.6
-0.015574270064573029,-1.1278224194948518,-0.5614851904897087,0.11299279690193163,0.5944491592980364,0.3224499409442044,0.13050509928009155,-1.3623619653237142,0.39311455063147605,0.39988162057557336,-0.1819929919442498,0.6013768610567346,-0.4206236470856819,0.14305323398247466,1.433619683144317,-0.15462783064842917,0.34296743035675953,30.7
-0.40036740647001673,-1.0315348545007552,-0.17281801823651077,0.15089252483163185,1.266665127305354,0.8192562312022205,0.32183536670204826,-0.9260645885386879,0.4492716607638513,0.21634819683708867,0.10272832028921802,0.7093767189332583,-0.6474465212792732,0.16839217994449485,1.187787116462563,-0.12731336288010398,0.37975238152158836,29.2
-0.8912194058661879,-0.8163436572752626,0.29678554820633307,0.20823157532558884,2.190669761485284,1.3996790621579236,0.3853547029119948,-0.7705266015123469,0.7696767276172691,-0.14030994354979376,0.24821536038763592,0.9019664502331458,-1.261936055119912,0.40451110415326663,1.2782245414089795,-0.019058628764270877,0.4204277048642552,23.6
-1.1784296865861787,-0.7634502825111907,0.5575446468809216,0.24305121059557938,2.6508842242869286,1.6160758325160525,0.5160780914849892,-0.3925735395635818,0.6812392234461258,-0.2935641547460468,0.674229308935323,1.006083483724215,-1.379356340548099,0.3204157720968753,0.8437233496239946,-0.03264200794014341,0.5008833661632317,24.0
-1.4170303752039901,-0.4903667096759726,1.0455971943762734,0.25426462308113934,2.9773955936024326,2.040192639962051,0.6210231897177542,-0.11037893972191441,0.7709195988474253,-0.368252153491917,1.1163547635981175,1.5428553998318946,-1.841447293831119,0.2622450069029,0.6716345469264668,0.1341192300102313,0.2652611162388602,23.8
-0.7029781230541985,-1.081699455119685,-0.47623533835039383,0.270037549208839,2.6180382632381316,1.12956951103233,-0.038164762345762104,-1.6810520856518938,1.4089496383928615,-0.3969264230108974,-1.2758564027744381,0.11281854400858879,-1.316525965418024,1.232143715562389,2.664178018019145,-0.5888212666502014,0.992106544711497,26.0
-0.5343380937893915,-0.9188714912242318,-0.3531857432309426,0.24845131477581994,2.3865498808768453,1.2316299182985644,-0.08608283310233847,-1.7316999844220806,1.5009076258233724,-0.2435062295441744,-1.2771678261182318,0.44991281441627695,-1.247174310457873,1.1361777473272552,2.855070132497309,-0.6128118760084285,0.8836634414580313,22.0
-0.7761277373672433,-0.9042386855005135,-0.06567380811919352,0.25564767388941456,2.604564167258643,1.5582983651710844,0.15560824039987944,-1.2213960341273014,1.3363261799859716,-0.17427765096532588,-0.872171885708731,0.6467883605579908,-1.252704119163616,0.9751385712952062,2.451816906750706,-0.48128376689893587,0.7393643120226338,25.2
-1.222666284191407,-0.7332199647639076,0.41704991785114304,0.31046082971421596,3.535533408150683,2.192497039262617,0.29149281391551496,-0.8888594319360988,1.5541473857612325,-0.49023103849306626,-0.5965855186154652,0.7876487245799919,-1.6611704055701535,1.0719492572921658,2.3417383909237595,-0.42032820262234794,0.804015741005552,23.2
-1.4745236846925323,-0.6307800274235291,0.6546056055122983,0.32934955741239036,3.8394251515292934,2.354005330884332,0.3792760383063446,-0.6699320817993338,1.5473574904160978,-0.6300038772344037,-0.3273834702468076,0.9570708188571514,-1.9925283102045674,1.107511110698995,2.1059634070395523,-0.36540426281686467,0.7586676662998648,26.0
-1.6213440351073518,-0.5670567943402226,0.8585541681720678,0.3420491738293407,4.091171687601435,2.562818131980347,0.4749659553581448,-0.42704624665682656,1.527381420863011,-0.6977092919990693,-0.09122052768505833,1.0815217388597314,-2.1186174633771313,1.0610175810651623,1.8933147331084736,-0.3443437038302385,0.7230984294412908,22.6
4.90745959272733,0.41516048304637004,0.2106248041574878,-0.5405644436709638,-2.2966389872253643,2.244843225346486,0.26324541294386294,-0.45864108512865903,1.5398016138245503,-1.2183641651957364,-0.5960668551815981,-0.29728014412256265,0.6147566461602225,-0.9692045300735167,-0.25597949976449014,-1.1602008710957081,0.18382196703686698,18.8
5.094342220473733,0.4785092407804699,0.04719726387884548,-0.6054336715049795,-2.327749901989259,2.7990338178920786,-0.036737562818401695,-0.7847916268989573,2.1739622722821395,-1.6377943871532437,-0.8551903418003478,-0.5721614488646674,0.44000647388418823,-1.099753178515296,-1.249357165636165,-1.0573987174049806,-0.02219493509865938,17.1
