PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Reduction of Area (%)
0.5477293118698011,-2.054660783755325,1.004306618105104,0.05234944231840917,-0.2277037990362219,-1.3131490653832036,-0.10831100931486379,0.23042656851282048,-0.1367433980959318,0.056340094177660095,0.6115339148960629,0.14494566008783338,-0.4707260384659616,-0.7289137271317493,-0.5079415425744548,-0.4093033749461838,0.07096986215355965,77.8
0.41854134963008105,-1.6745094244002268,0.8814155590155117,0.021247894930786562,-0.3031902682120696,-1.3010528487665565,0.21399781480599483,1.049113731731403,-0.39157563809436013,-0.7153259358466872,-0.19548101716071561,-0.8680055040118786,0.04886359363646592,-0.016075259720952244,-0.2592753844009265,-0.32322229992409,-0.35505458147242025,79.7
0.33074917605903253,-1.9175179877017745,0.8127346537106411,0.07387031918616682,-0.1192857803923916,-1.3244137912677272,-0.36659267731397277,-0.22414056049538697,-0.27509663329557466,-0.03699902278474628,0.894490762945341,0.025424384412510014,-0.3227131754453611,-0.11143165789408101,-0.3510333918963106,0.015991493167073767,0.21258985290380863,76.9
0.2015612138193124,-1.537366628346677,0.6898435946210489,0.042768771798544214,-0.1947722495682393,-1.31231757465108,-0.04428385319311412,0.5945466027231955,-0.529928873294003,-0.8086650528090936,0.08747583088856255,-0.9875267796872019,0.19687645665706646,0.6014068095167159,-0.10236723372278253,0.10207256818916752,-0.21343459072217125,78.8
0.14535070945633194,-1.9933109094334192,0.7237637795620699,0.12930347492216637,0.19620339277618812,-1.3551759150816003,-0.688664910086506,-0.552791202302174,-0.3404098283022873,-0.15045457795550946,1.2501393724433223,-0.1439551164773156,-0.21758169220154133,0.61794043715242,-0.1795348094149435,0.24398581576995765,0.29909518890325254,74.9
0.016162747216611817,-1.6131595500783213,0.6008727204724778,0.09820192753454379,0.12071692360034045,-1.3430796984649531,-0.36635608596564745,0.26589596091640844,-0.5952420683007156,-0.9221206079798567,0.4431244403865438,-1.1569062805770276,0.3020079399008862,1.3307789045632172,0.06913134875858454,0.3300668907920514,-0.12692925472272737,72.9
0.7791777058768178,-2.1326584767556094,1.233357300313225,-0.0123569754468941,-0.614195645597715,-1.6526561662822108,-0.1465269485531312,0.9674109478912127,0.6882469693385648,-0.09285772063027234,0.5562971656261285,0.5091611910398989,-0.6047862041879266,-1.1502300339330576,-0.41377582032880894,-0.5861932653303106,-0.008742419625044351,78.8
0.6499897436370975,-1.7525071174005118,1.1104662412236328,-0.043458522834516705,-0.6896821147735627,-1.6405599496655636,0.17578187556772742,1.786098111109795,0.43341472934013636,-0.8645237506546196,-0.2507177664306501,-0.503789973059813,-0.08519657208549901,-0.43739156652226097,-0.1651096621552809,-0.5001121903082167,-0.43476686325102426,79.7
0.5718333992983258,-2.119503254607318,1.0881089856816768,0.02970859693203797,-0.32749471348343906,-1.6200448842560897,-0.3734442124828013,0.6346441073750871,0.6170843587470947,-0.21715942429519136,0.8702298865046417,0.35325201882019525,-0.5173072024470086,-0.5780095996017726,-0.3007237508855886,-0.28933150571654265,0.0452837838814792,77.9
0.4426454370586056,-1.7393518952522202,0.9652179265920845,-0.001392950455584633,-0.40298118265928684,-1.6079486676394426,-0.051135388361942646,1.4533312705936696,0.36225211874866636,-0.9888254543195385,0.06321495444786322,-0.6596991452795168,0.002282429655419027,0.13482886780902442,-0.052057592712060556,-0.20325043069444887,-0.3807406597445007,77.8
0.34329628932507616,-2.073287501004797,0.9156772575003174,0.07135575559126525,-0.04831009068672533,-1.5603246505044743,-0.5669501993413796,0.27688032399837825,0.4848932029646913,-0.31891322359781504,1.15208172967763,0.1977766645748768,-0.4029394045641157,-0.00914347704581923,-0.20687629687237805,0.01224896220894267,0.14811831761047597,78.8
0.21410832708535604,-1.693136141649699,0.7927861984107251,0.04025420820364263,-0.12379655986257307,-1.5482284338878272,-0.244641375220521,1.0955674872169607,0.2300609629662629,-1.0905792536221623,0.3450667976208515,-0.8151744995248351,0.11665022753831182,0.7036949903649777,0.041789861301150005,0.09833003723103642,-0.2779061260155039,76.0
0.1339006948205575,-2.056972856945114,0.763748559759915,0.11339131630474056,0.18764180132888594,-1.5675972326357097,-0.8912853074874987,-0.1703807626604604,0.3593635882419971,-0.42228919960390054,1.4928328156509765,0.030826141862470645,-0.2809123069487236,0.7133359472208185,-0.016168654614782244,0.3634203197940959,0.21788725106202766,76.0
0.0047127325808373755,-1.6768214975900162,0.6408575006703228,0.08228976891711795,0.11215533215303825,-1.5555010160190625,-0.5689764833666402,0.648306400558122,0.10453134824356876,-1.1939552296282478,0.685817883594198,-0.9821250222372413,0.238677325153704,1.4261744146316158,0.23249750355874588,0.4495013948161896,-0.2081371925639522,74.0
0.8708246738288603,-2.3091350134056894,1.4256305680674006,-0.06496745458533859,-0.863688276241016,-2.300164401134529,-0.761060166825868,1.768871665779615,2.2694263367939174,-0.6470238052661635,1.0888835219785447,0.9432622863225044,-0.7381468712974603,-0.8378238352969046,0.08328755691680288,-0.33216852912592554,-0.19335494383202734,77.8
0.74163671158914,-1.9289836540505914,1.3027395089778087,-0.0960690019729612,-0.9391747454168636,-2.2880681845178814,-0.43875134270500943,2.5875588289981972,2.0145940967954883,-1.4186898352905108,0.28186858992176606,-0.0696888777772074,-0.21855723919503267,-0.12498536788610758,0.331953715090331,-0.24608745410383176,-0.6193793874580071,76.9
0.694141880696684,-2.295439100328905,1.3113160601243452,-0.027071991827215498,-0.6333268571974844,-2.298106774953873,-0.9730898011305668,1.4683042091207914,2.1857314120778946,-0.7435521193498221,1.3632737583569183,0.8079144771436056,-0.6409752372604113,-0.29710109675025687,0.1867536512225497,-0.08280120466396675,-0.09291784163960981,76.9
0.5649539184569639,-1.9152877409738072,1.1884250010347532,-0.0581735392148381,-0.708813326373332,-2.2860105583372254,-0.6507809770097084,2.2869913723393736,1.930899172079466,-1.5152181493741694,0.5562588263001397,-0.2050366869561063,-0.12138560515798373,0.41573737066053995,0.4354198093960778,0.0032798703581270183,-0.5189422852655896,76.9
0.4481942674641605,-2.2467868745031874,1.1314387067998102,0.020387058143261666,-0.35290647979684864,-2.262110359801079,-1.2279316282941044,1.0241783877668373,1.9985424472128872,-0.8369793238072748,1.681932199395479,0.6283643730433178,-0.4919007161412583,0.40636632389734695,0.31748371386891394,0.2552820051266214,0.05688574583122612,72.7
0.3190063052244404,-1.8666355151480893,1.0085476477102178,-0.010714489244360945,-0.4283929489726963,-2.2500141431844316,-0.9056228041732459,1.8428655509854197,1.7437102072144588,-1.608645353831622,0.8749172673387006,-0.3845867910563941,0.027688915961169236,1.119204791308144,0.5661498720424418,0.3413630801487152,-0.3691386977947538,73.0
0.29103016651068886,-2.301917096063009,1.0609851204068208,0.06811887915546289,-0.11226126303673109,-2.3070264947745476,-1.50873505244632,0.7271121781674382,1.901723492537388,-0.9107092229286174,1.9701329323942627,0.48785609043340944,-0.3731502490986451,1.0675730520445643,0.46736474700027436,0.43693171343675613,0.19487255744385687,73.9
0.16184220427096874,-1.9217657367079113,0.9380940613172285,0.03701733176784028,-0.18774773221257882,-2.2949302781579,-1.1864262283254614,1.5457993413860207,1.6468912525389596,-1.6823752529529648,1.1631180003374841,-0.5250950736663026,0.14643938300378245,1.7804115194553614,0.7160309051738023,0.52301278845885,-0.23115188618212307,70.7
0.924538429197507,-2.519625579277839,1.6287123703061543,-0.08968251106695194,-0.9844618465165439,-2.890937026189268,-1.2815689416553036,2.5674877512831706,3.6400530683646286,-1.1245438080188954,1.566025213707654,1.3190005205556818,-0.797604980587532,-0.4534694570471052,0.4794898192438663,-0.23498782735868884,-0.17165694551734256,76.6
0.7953504669577868,-2.1394742199227412,1.5058213112165624,-0.12078405845457454,-1.0599483156923917,-2.878840809572621,-0.9592601175344451,3.386174914501753,3.3852208283662004,-1.8962098380432426,0.7590102816508756,0.30604935645597003,-0.27801534848510434,0.2593690103636918,0.7281559774173942,-0.14890675233659506,-0.5976813891433224,48.8
0.7522277382287712,-2.497716413457989,1.5010632262711476,-0.054075554141162566,-0.7598879466203569,-2.8554171195122637,-1.4764663483531144,2.225704663420508,3.509536413597412,-1.2024407440769136,1.8158842755911626,1.1706759241698403,-0.7130650832505878,0.04711215354360439,0.577570492180257,0.023360243057192753,-0.11989728800121241,76.0
0.6230397759890509,-2.117565054102891,1.3781721671815557,-0.08517710152878516,-0.8353744157962045,-2.8433209028956163,-1.154157524232256,3.0443918266390906,3.254704173598984,-1.9741067741012608,1.0088693435343843,0.15772476007012845,-0.19347545114816028,0.7599506209544012,0.8262366503537851,0.1094413180792865,-0.5459217316271923,74.0
0.5141746003490549,-2.4633628218688433,1.3248061900978814,-0.009988598338503251,-0.4564704290540925,-2.817972300308926,-1.7376222498543676,1.8270099989628659,3.424827961465269,-1.3437285462190838,2.170568932156254,0.9973502035617186,-0.6118518462275814,0.6933817014234935,0.7128268469439799,0.38815282575053267,-0.06482033628778855,72.9
0.38498663810933476,-2.0832114625137454,1.2019151310082894,-0.04109014572612586,-0.5319568982299402,-2.8058760836922785,-1.4153134257335092,2.645697162181448,3.1699957214668406,-2.1153945762434314,1.3635540000994748,-0.015600960537993262,-0.09226221412515377,1.4062201688342908,0.961493005117508,0.47423390077262645,-0.49084477991376846,70.8
0.28320473563868237,-2.4721367689860547,1.1718629958528348,0.04444351041385271,-0.09114766057573376,-2.742265864907556,-1.930040537305824,1.488476287963412,3.2830994215021523,-1.4490123775486798,2.4733634496657,0.8112870666885308,-0.508467541740266,1.289336902101832,0.7909741688826172,0.6351767199133093,0.027620599320228117,69.7
0.15401677339896225,-2.0919854096309574,1.0489719367632426,0.0133419630262301,-0.1666341297515815,-2.7301696482909086,-1.607731713184965,2.307163451181994,3.028267181503724,-2.2206784075730273,1.6663485176089208,-0.20166409741118116,0.011122090362161552,2.0021753695126288,1.0396403270561454,0.721257794935403,-0.39840384430575176,67.5
-0.10654973577636025,-1.1158108490410745,0.6337153993246212,0.17427359476281365,0.7634227519230621,0.09817887101669548,-0.7612096599674817,-0.030949829038564067,-1.0284867417345882,0.18706668304613244,-0.3050479671569497,-0.5006121972494286,0.24465794808329402,0.9153254282023287,0.47885332456468793,-0.3875535363650578,0.20844492810515275,78.8
0.4293603962420655,-1.1654964532362153,0.6665889919705283,0.09949936480069846,0.47540101531426626,0.28435879575176287,-0.17619972386334326,0.10244929064094392,-1.001691632636074,-0.09765768231141658,-0.16171561457936728,-0.8061558337250618,0.23954516579560148,1.0608214783881593,0.44378650378231455,0.16026248651808783,0.1341606731883362,77.0
-0.10190558077067831,-1.1254878862180229,0.6535529747991844,0.16719981067735398,0.7448300237616183,0.140316554293084,-0.9014955405688816,-0.0041473941142379095,-0.9014128335166546,0.4301163925712386,-0.42739807886270764,-0.6150103614412731,0.2890050856383264,0.8332131122972913,0.3199358386592872,-0.22905033889381804,0.015567505099927187,77.0
0.43400455124774745,-1.1751734904131637,0.6864265674450916,0.09242558071523879,0.4568082871528225,0.3264964790281514,-0.3164856044647431,0.12925172556527004,-0.8746177244181403,0.14539202721368966,-0.2840657262851252,-0.9205539979169062,0.2838923033506338,0.9787091624831218,0.2848690178769138,0.3187656839893277,-0.058716749816889346,77.9
-0.0459202489191058,-1.0670214007364671,0.7145746773444911,0.14109726349484397,0.5028832286471371,0.05716745758774536,-1.041978480933088,0.03940345227584608,-0.8131649994788156,0.7054815455243276,-0.6146230964244056,-0.6399093247917199,0.3972554952422812,0.7674265423957402,0.20196478955641173,-0.10858809904858809,0.024578699618158256,77.0
0.48998988309931996,-1.116707004931608,0.7474482699903983,0.06632303353272878,0.21486149203834123,0.24334738232281275,-0.4569685448289496,0.17280257195535406,-0.7863698903803014,0.4207571801667785,-0.4712907438468231,-0.945452961267353,0.39214271295458863,0.9129225925815706,0.16689796877403829,0.4392279238345576,-0.04970555529865828,78.8
-0.11854530751031574,-1.0374132288673148,0.6899024092295306,0.15032080311978901,0.5983998824566055,0.1889251244853555,-1.2811330428792365,0.08074317716204758,-0.5884302109377458,1.1547229707992985,-0.7521487617815047,-0.8101945706037293,0.5671006460421986,0.9058596005174806,-0.04349391075086761,0.19870944277518676,-0.09190094905545931,77.0
0.41736482450811,-1.0870988330624556,0.7227760018754377,0.07554657315767382,0.31037814584780976,0.37510504922042287,-0.6961231067750979,0.21414229684155558,-0.5616351018392316,0.8699986054417495,-0.6088164092039222,-1.1157382070793624,0.5619878637545059,1.051355650703311,-0.07856073153324106,0.7465254656583323,-0.16618520397227587,77.9
-0.15026916182877786,-1.080998590540785,0.818252249408728,0.15963382820399505,0.6111808736115838,0.229274748813774,-1.754042006302002,0.3275899717422416,-0.1743857619043481,2.044005542891123,-1.1341753417399432,-1.1440363873263848,0.9069410124363927,0.9925910419816185,-0.6122537164679714,0.5651252923013012,-0.20055819911757156,77.0
0.3856409701896479,-1.1306841947359259,0.8511258420546352,0.08485959824187983,0.3231591370027881,0.41545467354884136,-1.1690320701978634,0.4609890914217495,-0.14759065280583386,1.759281177533574,-0.9908429891623607,-1.4495800238020178,0.9018282301487002,1.1380870921674493,-0.6473205372503449,1.112941315184447,-0.27484245403438806,74.0
-0.4481819652902683,-0.8892623699637255,0.8038322874228816,0.17074813555366675,0.8169651698284562,0.6495650969936589,-2.684628182995295,0.8135713553469431,0.9005551970115435,4.067536760499315,-1.964458602623389,-1.8925824754227427,1.7177752932642942,1.145359360163857,-2.009129241749724,1.8295403132644517,-0.5241955038366273,73.0
0.08772816672815742,-0.9389479741588663,0.8367058800687888,0.09597390559155156,0.5289434332196604,0.8357450217287263,-2.0996182468911564,0.9469704750264512,0.9273503061100578,3.7828123951417654,-1.8211262500458065,-2.1981261118983757,1.7126625109766018,1.2908554103496876,-2.044196062532097,2.377356336147597,-0.5984797587534438,73.0
0.656406167525509,-1.2088407405363075,0.2244819857474664,0.049532462366837976,-0.019063847598985287,0.07238603725812362,0.06651683969173502,-0.8696479758425834,-0.5512281932672373,0.7906910035080458,0.5135036395085276,0.6268445475093938,-0.28981953990475784,0.5135873958918662,0.42800381748018584,0.23962472324076733,0.24743926172526642,78.0
0.5015435759427692,-1.1490060271342792,0.13254249892102843,0.05419015539824634,0.05994717367168151,0.12352158452005327,0.15325220222021532,-0.8404459683701291,-0.5431724257722419,0.7480551550112217,0.6122152210780144,0.7197687284542041,-0.33712120288388786,0.31358551200392626,0.28976964705499725,0.47407302343709745,0.12398584926118159,72.9
0.35622645044282203,-1.2182879952282102,0.05697776914219628,0.11283971088004904,0.588375909937271,0.38040084482453357,0.3561297596549367,-0.5737031257124394,-0.4371327497459254,0.6762753179398923,0.7992137699934921,0.841887135582493,-0.45651774482290386,0.09105946444420601,0.029742800117935418,0.5136998437924928,0.052503889064349316,78.9
0.04499032195995884,-1.220989281035257,-0.0957982836403623,0.1723517812777832,1.1182121210965248,0.5481347102026781,0.4995578555235911,-0.4378687597253331,-0.38798313976140497,0.4934549116555182,1.106861197841205,0.894689900560715,-0.5290736964303382,-0.08918525201278794,-0.30140607468032,0.7947232723430654,-0.001467830619963112,78.9
-0.33247196185262745,-1.2208963170715819,-0.30624363353196604,0.26446516662477004,1.9044072170980733,0.8496912847947939,0.6855787567070378,-0.23745041992053564,-0.2999744791367682,0.2972859831172707,1.566456790547657,1.067573218561008,-0.6538393177896337,-0.2931208615895968,-0.7206046882828061,1.1916646324541016,-0.06212043869815892,77.0
-0.7899666383607892,-1.1254678793078867,-0.6422382972160287,0.36526006998731053,2.819127291344834,1.303873462748262,0.9138473422772411,-0.05808899910081752,-0.18038366691551003,0.0895250663384568,2.1502252897471084,1.3907358289999414,-0.8432749525346325,-0.5968496537366318,-1.1974258369004176,1.846910154368182,-0.23118705713066412,78.9
0.6609485654430093,-1.302571383318627,0.3340927900816941,0.06179138045006452,0.0791610918425614,0.060735112971959576,0.05614556925451316,-0.8144432111411517,-0.4292629501576811,0.7047685299665625,0.29110436375945037,0.5733019070236997,-0.2674850481106826,0.09746148269832358,0.47377726065118025,0.08896049389054073,0.2405987896203341,80.7
0.38155508962303025,-1.213021005825305,0.13593078504145378,0.0965244342522272,0.4415555466762343,0.25143042854640885,0.12139052841180012,-0.8840391097643989,-0.3872583219417334,0.5707903507880661,0.529007880321679,0.6284398890363941,-0.30877671744954244,0.005855906458097545,0.34243016601632065,0.48367989111210313,0.11301412385981476,80.7
0.17519512523000585,-1.2616304863807462,0.040505432368606445,0.15571508778049759,0.9504341738707166,0.43761550312492914,0.31640808830014194,-0.6196179608891612,-0.3288873167156483,0.46562497130017094,0.815559162642994,0.7564915212694813,-0.43288741691104504,-0.20759269258816593,-0.02040546414912143,0.6320561198737402,0.05296229226938447,79.8
-0.17726772244874017,-1.2425600155264696,-0.182854705887824,0.23844018300402228,1.7241616947910658,0.8115515530401656,0.60004665037137,-0.34076735685712733,-0.19897325568939098,0.2962243515559102,1.1865863059836539,0.9475415091005925,-0.5684665807895963,-0.49671087413673387,-0.43705128987973446,0.9469182216377136,-0.023277744955410073,78.9
-0.5445798472236498,-1.2691290286366876,-0.367228633958523,0.33487886070490014,2.5608036687931275,1.1410601847824493,0.8272420859160422,-0.07791039691048143,-0.06463993070867505,0.08805424485921359,1.5576447973568002,1.0910256764394752,-0.6694112300325091,-0.7630031343099559,-0.8398875075387551,1.2233275791356606,-0.02742308492985729,78.9
-0.8404185169892114,-1.2337897413362358,-0.5751068473168238,0.4035325460805036,3.2095089214500683,1.4350667029814002,1.0183089330694435,0.08358020561852338,0.014141862386590695,-0.08431739753410752,1.9371674544618847,1.2005640671517595,-0.7836100120491949,-0.8989130803557935,-1.1932520343508333,1.5436842064254064,-0.08593654847258403,77.0
0.5240234215015076,-1.2402065565786722,0.2895185788583571,0.10125472795934146,0.4494853070601865,0.1564823552127339,-0.22897146408392702,-1.2483247314324186,-0.25019247258513266,0.3872831064859565,0.19741622189830754,0.34692033917495063,-0.13573454117529166,-0.11128224477488015,0.7516820387422507,0.3378605009774075,0.32665329276102306,79.8
0.5449965559893608,-1.2029449501703513,0.28761336074928745,0.07864897818810548,0.22173601042096994,0.1232261265353779,-0.15947094247876265,-1.1603835657356638,-0.29849391741602715,0.5467989905118005,0.18669583780441035,0.5618367437379663,-0.1751884028174736,-0.17716001673436707,0.72655538711001,0.40309010348076313,0.23509624030887316,81.6
0.13270308766363642,-1.3629838220751949,0.16108980404654955,0.18909464295904344,1.1790822344275314,0.4279092613331549,0.16082981357146772,-0.7541679763486433,-0.16303628676011364,0.29813857961171036,0.5450249054541288,0.5770175007004608,-0.2949077191628536,-0.4858814248815184,0.2146296650504855,0.48516680425798636,0.19053719618562057,81.4
-0.14762423622685378,-1.4232503935479528,-0.0017262754694443196,0.25474336129709085,1.7485804791512949,0.6304026001365127,0.42679279985090784,-0.41310707602126084,-0.17546311895508251,0.2037562598523734,0.9991112784972794,0.7112796143344992,-0.4572617437861639,-0.5279419022571931,-0.29210033731300694,0.6801782367422374,0.09259969961188265,80.7
-0.5944295777467328,-1.401154568470551,-0.26611227430730466,0.36455619399334827,2.6990810317205227,1.0384702881685053,0.6521348259040474,-0.19615233619307418,-0.04059921681231707,-0.015952868078769243,1.5044964240387513,0.9398521673435309,-0.5909641174088811,-0.7812253482965634,-0.7298973869604455,1.156501709109899,0.029220849738716442,77.0
-1.007426346119552,-1.3587462489952937,-0.49787696585785046,0.4546417463177038,3.5052566427665033,1.3609921435449481,0.8378160133678246,-0.03976330208909072,0.08956210314303983,-0.26454279908135225,1.9004993753695603,1.0817771240755725,-0.6801694377493485,-1.0769151022633214,-1.1141672795822302,1.5865611397880066,0.0015280537802928873,78.0
0.28850511165047804,-1.1922026976039222,0.28745434800510916,0.14133108051301216,0.7815287993457262,0.19562521543500974,-0.4478155511616862,-1.5996254784851394,-0.025208720403487178,0.07470020720153223,-0.059217893796084144,0.15306220806220505,0.08203178466007775,-0.5265410695701115,1.04794871368235,0.5239921253064138,0.4994430573591605,78.9
0.5349951408478753,-1.1834715827428484,0.4118158962196252,0.09995829161358993,0.3611057937324357,0.18702077555368704,-0.38149882886231595,-1.451890035814673,-0.008896996269303362,0.4097136183854629,-0.29602162675613974,0.5268982539383774,0.014169505081783551,-0.7537377821251837,1.2059710976081,0.394977043876764,0.37355904846220905,78.9
0.169937608808384,-1.2567505894773228,0.22645032558791162,0.1996919716163641,1.2421233376849792,0.5922405188647045,-0.11806234113861586,-1.1801558915285095,0.14652115011088185,0.25181279725913364,-0.004522115371477328,0.6240020685042691,-0.05705720854530509,-0.8965521709678475,0.9147944093881407,0.5327803069029413,0.35409078864767435,77.0
-0.3310496155134747,-1.2608802933115189,0.01804291221676711,0.33028723016038486,2.3707656324393973,1.0743064284022983,-0.07251252770783148,-1.2283781581719824,0.4729320035109055,-0.10831739752909444,0.18318856378720066,0.7178959545587235,-0.0531429435974478,-1.457895291117584,0.8430678420621301,0.9933199700676404,0.31662154559513184,77.0
-0.5858813915097016,-1.344099882389424,-0.08918411782219388,0.41008146163381265,2.986662497282314,1.2314762718764087,0.12276289838435941,-0.9108045476842538,0.47603415078321587,-0.2214736534563137,0.6228490887896522,0.826951383873722,-0.1591593180333588,-1.4311859766650046,0.386921100672943,1.1270804841819364,0.377834749090807,76.0
-0.8892192312047681,-1.1903501376889984,-0.35109908315482086,0.47670852588938184,3.5711181104759637,1.6184326879721571,0.35592910303759756,-0.701058977972525,0.591949732601067,-0.25917234557160085,1.0384251368672828,1.3153087332102802,-0.3274783876733724,-1.7923437049129198,0.031887377692386906,1.7060991251409012,0.263688163602395,71.9
-0.05283981712295123,-1.4409826829617922,0.5391258639686743,0.33334678611318214,2.310810968913997,0.7973370219745117,-0.9759518652204239,-2.2739143368073913,0.9603087677938363,-0.5736133954123398,-1.1924736540055694,-0.2151706342553208,0.5991054034967385,-1.9791338982270668,2.3012932477042742,0.30376714511786684,0.8667192181631611,79.8
0.02877642646197881,-1.2102116116707795,0.43625982651139494,0.3094106314953218,2.1290196984962093,0.937163253656403,-0.9444711857475749,-2.3082084835539582,1.0006046556177721,-0.40758725392238393,-1.2241641156214325,0.12667082272709412,0.6074199282005492,-1.9830891598611633,2.425249439132237,0.5165621903992084,0.9583180289422069,78.9
-0.1880675524252879,-1.2972452826480867,0.2779366780596477,0.3562697670790749,2.543723627961486,1.2101610812258918,-0.5624902827862658,-1.8664305195730166,0.966589838506821,-0.29239374456444345,-0.8722990324821017,0.3686898081381473,0.43542515546050414,-1.88002132333579,2.0286083775263046,0.5501668133420194,0.7725248890024345,78.0
-0.6307851925441745,-1.3277245628862049,0.051470828490592604,0.4875312829666577,3.7019028132562215,1.7348928489805686,-0.39402460421653535,-1.7488980399706866,1.2367720435309861,-0.5858905921226397,-0.5626627759883986,0.4612888424441152,0.38308121646232735,-2.1957900080044968,1.8202222087776672,0.8724097332291547,0.7715108348170656,77.0
-0.8806634777399026,-1.3436717790186619,-0.05029116703471731,0.5417656337534362,4.142279396036889,1.8581575758693754,-0.26340777329748755,-1.5718245028553572,1.280635332852747,-0.7129800522403108,-0.28846773172959306,0.5916009498532174,0.2982663093850848,-2.4366423201978824,1.4949179471890732,1.1208853544710633,0.7260223320366443,77.0
-1.0261997874103765,-1.3499994335064716,-0.15247730732034698,0.5837916058316237,4.510992042083706,2.031180092949487,-0.10810669520405983,-1.3813916630120056,1.314797417413466,-0.7594126433144638,-0.055160276167155055,0.7139751506466463,0.21422746255712966,-2.4918048876845744,1.2475488154133558,1.2416761070032158,0.7104216466915747,75.0
4.379279272262016,2.1874709692633756,-0.6438874772865011,-0.6223846823768914,-2.0358038272463643,2.4299750314859603,1.046758431986009,-0.9188960867451712,1.0032687960288662,-1.101026626582033,-0.0814928338946661,-0.2328818056169529,-0.0955876731105021,0.9255110859682419,-0.2625869492361023,0.6151077922058173,1.679589132225658,65.3
4.495055334027439,2.3593197995468125,-0.572253178966365,-0.7154737875417073,-2.202238097693065,3.0459417789289502,0.6616904370146529,-1.4391604826121143,1.6057950963534966,-1.639443424311518,-0.26881773051674457,-0.54356532923507,-0.3763481883863449,1.1237088677208629,-1.102841313342922,-0.06649119822436693,1.2183077676701528,59.1
4.639812638567587,2.687470572859592,-0.606123864736638,-0.8214077998234934,-2.218409368306143,3.916894057198503,0.3525380840751357,-2.045986099881972,2.3671284649332094,-2.309605653216285,-0.5162883951788174,-0.7605155443981911,-0.8036050714329532,1.4423559253217906,-2.119761252869205,-0.8285904127339176,0.6844731595387452,59.8
