PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Charpy impact toughness (J)
-0.2597733639402511,-0.9994262324216302,-2.6476276966883767,-1.043867338056029,1.9828000727259831,-1.3298064146562822,2.9246063900086265,-1.9955456731996302,-0.9763073765876059,3.611254586585017,-1.260204178869665,0.5112170694783418,-1.2898956084267301,0.0510573846117402,0.33561214156530056,0.9472420270144719,0.3321867187381732,100.0
-1.1254919596594308,-0.21561856094015633,-2.4053842356283806,-0.7784377565651344,1.2683023427748181,-1.2243052241215624,3.177775432766573,-2.3270135799002345,-1.479669517210597,3.282165688650198,-1.220892837909564,1.0622593277672698,-1.0690268371310911,-0.040519909894713435,-0.10794489853183387,-0.05093164685123318,-0.4585444713238841,100.0
-0.4267353823048882,-0.8131634585550894,-2.5207181120298086,-1.0215404242470991,1.7055613993132313,-1.1427230678392408,2.762995765116555,-2.189793100259167,-1.2089644107012978,3.681908635072294,-0.600413610238928,0.41455223049568257,-1.2786031682399748,0.12752239039265828,0.2313269457958877,0.8643202373581749,0.3379875380583719,100.0
-1.3444373457875487,0.02782868049582896,-2.2422823346860707,-0.7575884096877952,0.9092074177972087,-0.9943504516177016,2.9880923972019255,-2.600701106044848,-1.7620169746218233,3.4919860452629496,-0.36773254320477655,0.9928853921860263,-1.0568173423896665,0.02507640120231111,-0.23113502852129914,-0.12537465734320005,-0.473086672477118,100.0
-0.6456807684330061,-0.5697162171191041,-2.3576162110874987,-1.0006910773697597,1.3464664743356218,-0.9127682953353802,2.573312729551908,-2.4634806264037805,-1.4913118681125241,3.8917289916850453,0.2527466844658595,0.34517829491443897,-1.2663936734985504,0.19311870148968285,0.10813681580642247,0.7898772268662079,0.323445336905138,100.0
-1.564334763820322,0.2820248676494904,-2.115148603791028,-0.7760674460083472,0.533145536464868,-0.7867931563650562,2.813324573091566,-2.804559603552423,-2.0325564153689517,3.5761983983138603,0.3881235224014672,0.8421357865255898,-1.0961903004081086,0.13783313346172196,-0.34104831619016357,-0.1531943066179474,-0.4774178905446066,100.0
-0.8872689975433807,0.18394160435860107,-0.41886388851883183,-0.06615030363518842,-0.3037053187594888,0.050714686519964025,0.012716151056742425,-0.16528234626776345,-0.764485658340744,-0.8794666189882823,0.461393264469458,0.563816871093948,0.5631062911225401,-0.5470038806965861,-0.45700804699692305,-0.1306720709004465,-0.28004227728599657,28.0
-0.8872689975433807,0.18394160435860107,-0.41886388851883183,-0.06615030363518842,-0.3037053187594888,0.050714686519964025,0.012716151056742425,-0.16528234626776345,-0.764485658340744,-0.8794666189882823,0.461393264469458,0.563816871093948,0.5631062911225401,-0.5470038806965861,-0.45700804699692305,-0.1306720709004465,-0.28004227728599657,100.0
-0.9738289075569575,0.18036827406560618,-0.3950501546603421,-0.05841986902595031,-0.35623449794244605,0.06890057965451493,-0.13225678878477498,0.055514407440339364,-0.5251206423526957,-0.5735224599808586,0.3395552495027712,0.5021644050999445,0.634636639033827,-0.7199619272857002,-0.6456592370074982,-0.250146666757519,-0.24273012100896457,28.0
-0.9738289075569575,0.18036827406560618,-0.3950501546603421,-0.05841986902595031,-0.35623449794244605,0.06890057965451493,-0.13225678878477498,0.055514407440339364,-0.5251206423526957,-0.5735224599808586,0.3395552495027712,0.5021644050999445,0.634636639033827,-0.7199619272857002,-0.6456592370074982,-0.250146666757519,-0.24273012100896457,100.0
-1.2086560149266214,0.12866102365236398,-0.34343610342534814,-0.19947538530311915,-0.6671295071820601,-0.06504599129205912,-0.03650646223082769,0.5749589924451288,-0.4463950933903815,-0.31501029801694186,0.0865504323830384,0.1892613593326402,0.40444157259662716,-0.835296419210201,-0.941587934502399,-0.14616240920624893,-0.23620621193036134,28.0
-1.2086560149266214,0.12866102365236398,-0.34343610342534814,-0.19947538530311915,-0.6671295071820601,-0.06504599129205912,-0.03650646223082769,0.5749589924451288,-0.4463950933903815,-0.31501029801694186,0.0865504323830384,0.1892613593326402,0.40444157259662716,-0.835296419210201,-0.941587934502399,-0.14616240920624893,-0.23620621193036134,100.0
-1.4789444874121758,0.22412325307128844,-0.3144361184601776,-0.3517348042045781,-1.0186943852645287,-0.06953788835504021,-0.1714455888034199,0.9710972861752369,-0.23909966255216358,0.1669953302859663,-0.001460206406345324,-0.12475870464876358,0.2330251255280102,-0.9936495605062188,-1.2898637250010638,-0.18505196021273237,-0.25739246256388376,28.0
-1.4789444874121758,0.22412325307128844,-0.3144361184601776,-0.3517348042045781,-1.0186943852645287,-0.06953788835504021,-0.1714455888034199,0.9710972861752369,-0.23909966255216358,0.1669953302859663,-0.001460206406345324,-0.12475870464876358,0.2330251255280102,-0.9936495605062188,-1.2898637250010638,-0.18505196021273237,-0.25739246256388376,100.0
-1.8427148256032726,0.327465144405218,-0.21950241253065908,-0.5686953309499678,-1.5911566847360912,-0.1471876092294805,-0.20519740494460725,1.690164751236126,-0.09662553087972314,0.7709062308826602,-0.13085623855822398,-0.6642793866293565,-0.043655362712385806,-1.2136322254095313,-1.9254805567547328,-0.2734775918065017,-0.20115036691887284,28.0
-1.8427148256032726,0.327465144405218,-0.21950241253065908,-0.5686953309499678,-1.5911566847360912,-0.1471876092294805,-0.20519740494460725,1.690164751236126,-0.09662553087972314,0.7709062308826602,-0.13085623855822398,-0.6642793866293565,-0.043655362712385806,-1.2136322254095313,-1.9254805567547328,-0.2734775918065017,-0.20115036691887284,100.0
-2.292741646666501,0.37573552769351015,0.014399071321720594,-0.7476715216645842,-2.325393506089427,-0.25205249448933215,-0.27491254077734045,2.722974808741903,0.10907201633636845,1.6074777710051193,-0.2891693623335502,-1.2812419744003443,-0.29015455898985615,-1.6059464525521674,-2.831532688172294,-0.4316366982563835,-0.08711667503663502,28.0
-2.292741646666501,0.37573552769351015,0.014399071321720594,-0.7476715216645842,-2.325393506089427,-0.25205249448933215,-0.27491254077734045,2.722974808741903,0.10907201633636845,1.6074777710051193,-0.2891693623335502,-1.2812419744003443,-0.29015455898985615,-1.6059464525521674,-2.831532688172294,-0.4316366982563835,-0.08711667503663502,100.0
-1.0167967139089604,0.10732032870593315,-0.4635190952962426,-0.14214284049793735,-0.27680734919931393,-0.02213475205956139,0.0964628495881123,-0.023532162571871712,-0.6484448832139817,-0.8838281100766514,0.1375438316908893,0.5269112729598486,0.4600562622980049,-0.3918279946970412,-0.10208404251103995,-0.17215928423272955,-0.2390912232977322,28.0
-1.0167967139089604,0.10732032870593315,-0.4635190952962426,-0.14214284049793735,-0.27680734919931393,-0.02213475205956139,0.0964628495881123,-0.023532162571871712,-0.6484448832139817,-0.8838281100766514,0.1375438316908893,0.5269112729598486,0.4600562622980049,-0.3918279946970412,-0.10208404251103995,-0.17215928423272955,-0.2390912232977322,100.0
-1.2524323458945128,0.16370547196779794,-0.3142380650134,-0.16642322898343515,-0.5651503905042203,0.046458271595323536,-0.13173821167413202,0.2681385371674543,-0.4332236225213766,-0.39423992199377017,0.24849600101909936,0.43991780946503817,0.4967713476173303,-0.6077794680310759,-0.32381035590658386,-0.2537831684940212,-0.24350514553692498,28.0
-1.2524323458945128,0.16370547196779794,-0.3142380650134,-0.16642322898343515,-0.5651503905042203,0.046458271595323536,-0.13173821167413202,0.2681385371674543,-0.4332236225213766,-0.39423992199377017,0.24849600101909936,0.43991780946503817,0.4967713476173303,-0.6077794680310759,-0.32381035590658386,-0.2537831684940212,-0.24350514553692498,100.0
-1.479402552883817,0.16937777873770232,-0.31033414819181226,-0.325342411975207,-0.88243218226155,-0.058384363864348386,-0.09688390866162938,0.7774768102999075,-0.31902923231861086,-0.051641479287178216,0.0011969342240763375,0.036903048016285175,0.2534224736171042,-0.7547051807433709,-0.7782708650938853,-0.2514829052183374,-0.2314357091944242,28.0
-1.479402552883817,0.16937777873770232,-0.31033414819181226,-0.325342411975207,-0.88243218226155,-0.058384363864348386,-0.09688390866162938,0.7774768102999075,-0.31902923231861086,-0.051641479287178216,0.0011969342240763375,0.036903048016285175,0.2534224736171042,-0.7547051807433709,-0.7782708650938853,-0.2514829052183374,-0.2314357091944242,100.0
-1.7945991114559185,0.24444177245122503,-0.20251839625429016,-0.5379517769352413,-1.4088138545312083,-0.15523322494824537,-0.1624867022393264,1.5158635164987162,-0.06089063403393105,0.5544667244747141,-0.22877226579969567,-0.3583148215326366,0.027592008620952777,-1.039998685607179,-1.2961696383873977,-0.20114482942413614,-0.2297957360278749,28.0
-1.7945991114559185,0.24444177245122503,-0.20251839625429016,-0.5379517769352413,-1.4088138545312083,-0.15523322494824537,-0.1624867022393264,1.5158635164987162,-0.06089063403393105,0.5544667244747141,-0.22877226579969567,-0.3583148215326366,0.027592008620952777,-1.039998685607179,-1.2961696383873977,-0.20114482942413614,-0.2297957360278749,100.0
-2.1387794548029944,0.37931950169357487,-0.13472228503889905,-0.80826276866078,-1.978110446407928,-0.25265935016580465,-0.17777854769429327,2.2261605266951374,0.12615803386822347,1.1197237609269874,-0.43254157138204685,-0.8388685124012675,-0.27479168355666106,-1.2200723210540496,-1.7662125411963716,-0.1947374043305828,-0.20262641399289855,28.0
-2.1387794548029944,0.37931950169357487,-0.13472228503889905,-0.80826276866078,-1.978110446407928,-0.25265935016580465,-0.17777854769429327,2.2261605266951374,0.12615803386822347,1.1197237609269874,-0.43254157138204685,-0.8388685124012675,-0.27479168355666106,-1.2200723210540496,-1.7662125411963716,-0.1947374043305828,-0.20262641399289855,100.0
-2.41807356266543,0.44526099803666475,-0.01568777638739141,-0.9687420127983912,-2.444299984941044,-0.2952114371345201,-0.27604823895346325,2.7517479211663414,0.2825596469264761,1.6326401616013297,-0.48741697799221645,-1.1642288587655487,-0.48202552864143683,-1.4606361734525277,-2.23495032803652,-0.15288743294799614,-0.25502003746670904,28.0
-2.41807356266543,0.44526099803666475,-0.01568777638739141,-0.9687420127983912,-2.444299984941044,-0.2952114371345201,-0.27604823895346325,2.7517479211663414,0.2825596469264761,1.6326401616013297,-0.48741697799221645,-1.1642288587655487,-0.48202552864143683,-1.4606361734525277,-2.23495032803652,-0.15288743294799614,-0.25502003746670904,100.0
-1.3348894460034295,0.17978786506580902,-0.2246826379044309,-0.23214326358636145,-0.6071133955745599,0.07589170610984888,-0.023308529714208943,0.01542002341623755,-0.6646127486214239,-0.6476176752243832,0.4164231859246778,0.6035036094376126,0.3629600089922749,-0.19769344380946866,0.45082398201652557,-0.33868356281617285,-0.2768077151909087,28.0
-1.3348894460034295,0.17978786506580902,-0.2246826379044309,-0.23214326358636145,-0.6071133955745599,0.07589170610984888,-0.023308529714208943,0.01542002341623755,-0.6646127486214239,-0.6476176752243832,0.4164231859246778,0.6035036094376126,0.3629600089922749,-0.19769344380946866,0.45082398201652557,-0.33868356281617285,-0.2768077151909087,100.0
-1.209074339077513,0.1458221099767889,-0.2748525911871704,-0.154721696318881,-0.474649403549961,0.0253824545813284,0.035246473939134604,0.1909625394065063,-0.5905346054339844,-0.6437925731026783,0.2240680740689061,0.5486721505501239,0.5247576255572189,-0.31750877784242315,0.17213520277768024,-0.49138967231140696,-0.09542575801330784,28.0
-1.209074339077513,0.1458221099767889,-0.2748525911871704,-0.154721696318881,-0.474649403549961,0.0253824545813284,0.035246473939134604,0.1909625394065063,-0.5905346054339844,-0.6437925731026783,0.2240680740689061,0.5486721505501239,0.5247576255572189,-0.31750877784242315,0.17213520277768024,-0.49138967231140696,-0.09542575801330784,100.0
-1.65349445460655,0.25196784476006195,-0.3117514615637146,-0.4750860007073518,-0.9829284439679961,-0.06216499828286214,-0.020758631071713447,0.7883365219438871,-0.30998744739688794,-0.08161582431688152,-0.05714904047828735,0.05568611540495153,0.14024639629578767,-0.444662715535166,-0.14397887544094845,-0.33278878720462435,-0.17608447442508351,28.0
-1.65349445460655,0.25196784476006195,-0.3117514615637146,-0.4750860007073518,-0.9829284439679961,-0.06216499828286214,-0.020758631071713447,0.7883365219438871,-0.30998744739688794,-0.08161582431688152,-0.05714904047828735,0.05568611540495153,0.14024639629578767,-0.444662715535166,-0.14397887544094845,-0.33278878720462435,-0.17608447442508351,100.0
-1.8981646096881295,0.2902051878940318,-0.3359576387968619,-0.6195611377881562,-1.3367396275028867,-0.13146002349435176,-0.06286920495211623,1.2517127167503137,-0.18709520950995207,0.33752154319500005,-0.20661442152267268,-0.4095012228902698,-0.11466088310772203,-0.6752438096373136,-0.8270504863762989,-0.24238717171046015,-0.2143816335475866,28.0
-1.8981646096881295,0.2902051878940318,-0.3359576387968619,-0.6195611377881562,-1.3367396275028867,-0.13146002349435176,-0.06286920495211623,1.2517127167503137,-0.18709520950995207,0.33752154319500005,-0.20661442152267268,-0.4095012228902698,-0.11466088310772203,-0.6752438096373136,-0.8270504863762989,-0.24238717171046015,-0.2143816335475866,100.0
-2.3179640682225116,0.4259889784429781,-0.18537201410896645,-0.8774894356537484,-2.0407017173074786,-0.22800742931992077,-0.09738747442511747,2.146971468560066,-0.004360076566345322,1.062868924225878,-0.34929968349856444,-0.9949308784611981,-0.40233025039297393,-0.950076220072614,-1.5242319745394004,-0.33421612207991225,-0.1272812007076088,28.0
-2.3179640682225116,0.4259889784429781,-0.18537201410896645,-0.8774894356537484,-2.0407017173074786,-0.22800742931992077,-0.09738747442511747,2.146971468560066,-0.004360076566345322,1.062868924225878,-0.34929968349856444,-0.9949308784611981,-0.40233025039297393,-0.950076220072614,-1.5242319745394004,-0.33421612207991225,-0.1272812007076088,100.0
-2.676991913292667,0.5778596293950388,-0.06825594441784616,-1.1195391218415849,-2.628970765969113,-0.2773909389273083,-0.21210066824753393,2.854225026428513,0.24325634396363108,1.7391434320667822,-0.4865642680670466,-1.4297631606780696,-0.6422830264641977,-1.1808537721132752,-2.0016555926347066,-0.415505833426392,-0.10227932786878331,28.0
-2.676991913292667,0.5778596293950388,-0.06825594441784616,-1.1195391218415849,-2.628970765969113,-0.2773909389273083,-0.21210066824753393,2.854225026428513,0.24325634396363108,1.7391434320667822,-0.4865642680670466,-1.4297631606780696,-0.6422830264641977,-1.1808537721132752,-2.0016555926347066,-0.415505833426392,-0.10227932786878331,100.0
-1.5664156716228783,0.4313418249577219,-0.12343528508206442,-0.42198166987288216,-0.8575760476364928,0.1836494884823256,-0.19071873758354796,0.09890601224412483,-0.43205791930632564,-0.3402963605905201,0.48327960675461307,0.7358325405882135,0.3787178069082514,0.02491316423086984,1.2077706491529838,-0.5993664592653171,-0.2040005011791794,28.0
-1.5664156716228783,0.4313418249577219,-0.12343528508206442,-0.42198166987288216,-0.8575760476364928,0.1836494884823256,-0.19071873758354796,0.09890601224412483,-0.43205791930632564,-0.3402963605905201,0.48327960675461307,0.7358325405882135,0.3787178069082514,0.02491316423086984,1.2077706491529838,-0.5993664592653171,-0.2040005011791794,100.0
-1.3313849647824947,0.22109319302121833,-0.15128143499250293,-0.29217225370638716,-0.5878333280624763,-0.024835552138382774,0.16990240410924584,0.4805780256582586,-0.4847201968469188,-0.611091650385144,0.02034428207564829,0.6878265159954704,0.5851664626412194,-0.0388589052984345,0.9887151734360449,-0.8128286610333514,0.14537183443853588,28.0
-1.3313849647824947,0.22109319302121833,-0.15128143499250293,-0.29217225370638716,-0.5878333280624763,-0.024835552138382774,0.16990240410924584,0.4805780256582586,-0.4847201968469188,-0.611091650385144,0.02034428207564829,0.6878265159954704,0.5851664626412194,-0.0388589052984345,0.9887151734360449,-0.8128286610333514,0.14537183443853588,100.0
-1.6865858235870268,0.36552551828395463,-0.06337792958802313,-0.5407763003316661,-1.1393055998560397,-0.09653622833829276,0.14407988731731786,1.0889047168062915,-0.2967191246839928,-0.10845239679688373,-0.07208947071233913,0.3560699674730783,0.3586947703305157,-0.19482284797967295,0.723316564078282,-0.6357712043094845,0.1498544573283648,28.0
-1.6865858235870268,0.36552551828395463,-0.06337792958802313,-0.5407763003316661,-1.1393055998560397,-0.09653622833829276,0.14407988731731786,1.0889047168062915,-0.2967191246839928,-0.10845239679688373,-0.07208947071233913,0.3560699674730783,0.3586947703305157,-0.19482284797967295,0.723316564078282,-0.6357712043094845,0.1498544573283648,100.0
-2.3165282125462174,0.5154264115799283,0.21438469362856952,-0.8458049774171512,-1.9435189221185007,-0.16233358720381816,0.10910812828293387,2.04737943632126,-0.04150277029794,0.6787574383884063,-0.18988081114335548,-0.0622937820681783,0.11592703490634275,-0.2458616420585992,0.7273407019017215,-0.837982470011297,0.32604109692830313,28.0
-2.3165282125462174,0.5154264115799283,0.21438469362856952,-0.8458049774171512,-1.9435189221185007,-0.16233358720381816,0.10910812828293387,2.04737943632126,-0.04150277029794,0.6787574383884063,-0.18988081114335548,-0.0622937820681783,0.11592703490634275,-0.2458616420585992,0.7273407019017215,-0.837982470011297,0.32604109692830313,100.0
-2.5085231641319075,0.6707003213514013,0.14886536697694186,-1.0880458767769494,-2.3600818911530013,-0.25216809362154663,0.1770543035714771,2.491078868208043,-0.05118481587523696,0.9900765974485104,-0.2981204622489887,-0.6097194704961085,-0.22266463799174224,-0.35591985319918007,0.08578850630195982,-0.8120914998883042,0.33256419819791544,28.0
-2.5085231641319075,0.6707003213514013,0.14886536697694186,-1.0880458767769494,-2.3600818911530013,-0.25216809362154663,0.1770543035714771,2.491078868208043,-0.05118481587523696,0.9900765974485104,-0.2981204622489887,-0.6097194704961085,-0.22266463799174224,-0.35591985319918007,0.08578850630195982,-0.8120914998883042,0.33256419819791544,100.0
-2.6992850029442317,0.7222110687327483,0.3342861400540308,-1.231554976944055,-2.910380963384438,-0.4308239424097883,0.2554493469234135,3.5866331874243556,0.13444263266005055,1.6301882432242019,-0.6414563676014212,-1.1498314249785535,-0.318622486658388,-0.7661448392946124,-0.8506912619733911,-1.096607445152499,0.6018138573501589,28.0
-2.6992850029442317,0.7222110687327483,0.3342861400540308,-1.231554976944055,-2.910380963384438,-0.4308239424097883,0.2554493469234135,3.5866331874243556,0.13444263266005055,1.6301882432242019,-0.6414563676014212,-1.1498314249785535,-0.318622486658388,-0.7661448392946124,-0.8506912619733911,-1.096607445152499,0.6018138573501589,100.0
-2.555156297672496,0.6853909889417193,0.3570472096007258,-1.0349495016299446,-1.795960407372545,0.041178904621944235,0.21827481560305378,1.0976956794444028,-0.2618473151058823,0.0005669377089510819,0.21933937046337876,0.8585681205180599,0.11198571172789155,1.0006836816737683,3.764797884132972,-0.9901615640498691,0.2954901968676082,28.0
-2.555156297672496,0.6853909889417193,0.3570472096007258,-1.0349495016299446,-1.795960407372545,0.041178904621944235,0.21827481560305378,1.0976956794444028,-0.2618473151058823,0.0005669377089510819,0.21933937046337876,0.8585681205180599,0.11198571172789155,1.0006836816737683,3.764797884132972,-0.9901615640498691,0.2954901968676082,100.0
-2.2618049849898165,0.7766941389306069,0.4879974689612798,-1.0071364739875535,-1.8693229344205795,-0.04568302970707427,0.3324466872974943,1.4480056852561662,-0.28331595581062013,0.007805811000405588,0.14333712831193418,0.9330253369345375,0.314890071511227,0.7944550845458543,3.457465865460715,-1.1359268239272688,0.503694267814277,28.0
-2.2618049849898165,0.7766941389306069,0.4879974689612798,-1.0071364739875535,-1.8693229344205795,-0.04568302970707427,0.3324466872974943,1.4480056852561662,-0.28331595581062013,0.007805811000405588,0.14333712831193418,0.9330253369345375,0.314890071511227,0.7944550845458543,3.457465865460715,-1.1359268239272688,0.503694267814277,100.0
-2.3865051356471687,0.7741180360810646,0.45173197832993717,-1.0533214262725363,-2.071869482710103,-0.1326695145910821,0.34005693973478573,1.886821945067651,-0.13331299924816942,0.2990794942636916,-0.01022770742891528,0.6348356521124108,0.272686499577118,0.48535547011190594,2.792032373519892,-0.9032305926915338,0.5431995318102171,28.0
